Date,Open,High,Low,Close,Volume
2003-12-01,3850.39990234375,3850.39990234375,3850.39990234375,3850.39990234375,0
2003-12-02,3844.300048828125,3844.300048828125,3844.300048828125,3844.300048828125,0
2003-12-03,3849.300048828125,3849.300048828125,3849.300048828125,3849.300048828125,0
2003-12-04,3847.10009765625,3847.10009765625,3847.10009765625,3847.10009765625,0
2003-12-05,3848.800048828125,3848.800048828125,3848.800048828125,3848.800048828125,0
2003-12-08,3849.89990234375,3849.89990234375,3849.89990234375,3849.89990234375,0
2003-12-09,3852.300048828125,3852.300048828125,3852.300048828125,3852.300048828125,0
2003-12-10,3850.800048828125,3850.800048828125,3850.800048828125,3850.800048828125,0
2003-12-11,3849.10009765625,3849.10009765625,3849.10009765625,3849.10009765625,0
2003-12-12,3851.60009765625,3851.60009765625,3851.60009765625,3851.60009765625,0
2003-12-15,3850.0,3850.0,3850.0,3850.0,0
2003-12-16,3849.39990234375,3849.39990234375,3849.39990234375,3849.39990234375,0
2003-12-17,3855.199951171875,3855.199951171875,3855.199951171875,3855.199951171875,0
2003-12-18,3855.800048828125,3855.800048828125,3855.800048828125,3855.800048828125,0
2003-12-19,3848.0,3848.0,3848.0,3848.0,0
2003-12-22,3852.5,3852.5,3852.5,3852.5,0
2003-12-23,3853.300048828125,3853.300048828125,3853.300048828125,3853.300048828125,0
2003-12-29,3854.300048828125,3854.300048828125,3854.300048828125,3854.300048828125,0
2003-12-30,3854.60009765625,3854.60009765625,3854.60009765625,3854.60009765625,0
2003-12-31,3817.699951171875,3817.699951171875,3817.699951171875,3817.699951171875,0
2004-01-02,3856.0,3856.0,3856.0,3854.10009765625,0
2004-01-05,3855.0,3855.0,3855.0,3855.0,0
2004-01-06,3852.800048828125,3852.800048828125,3852.800048828125,3852.800048828125,0
2004-01-07,3853.89990234375,3853.89990234375,3853.89990234375,3853.89990234375,0
2004-01-08,3846.60009765625,3846.60009765625,3846.60009765625,3846.60009765625,0
2004-01-09,3857.60009765625,3857.60009765625,3857.60009765625,3857.60009765625,0
2004-01-12,3855.89990234375,3855.89990234375,3855.89990234375,3855.89990234375,0
2004-01-13,3855.5,3855.5,3855.5,3855.5,0
2004-01-14,3854.39990234375,3854.39990234375,3854.39990234375,3854.39990234375,0
2004-01-15,3854.199951171875,3854.199951171875,3854.199951171875,3854.199951171875,0
2004-01-16,3859.800048828125,3859.800048828125,3859.800048828125,3859.800048828125,0
2004-01-19,3848.5,3848.5,3848.5,3848.5,0
2004-01-20,3846.300048828125,3846.300048828125,3846.300048828125,3846.300048828125,0
2004-01-21,3849.60009765625,3849.60009765625,3849.60009765625,3851.0,0
2004-01-22,3855.89990234375,3855.89990234375,3855.89990234375,3855.89990234375,0
2004-01-23,3861.10009765625,3861.10009765625,3861.10009765625,3861.10009765625,0
2004-01-26,3856.199951171875,3856.199951171875,3856.199951171875,3856.199951171875,0
2004-01-27,3850.800048828125,3850.800048828125,3850.800048828125,3850.800048828125,0
2004-01-28,3856.39990234375,3856.39990234375,3856.39990234375,3856.39990234375,0
2004-01-29,3855.10009765625,3855.10009765625,3855.10009765625,3855.10009765625,0
2004-01-30,3847.199951171875,3847.199951171875,3847.199951171875,3847.199951171875,0
2004-02-02,3848.5,3848.5,3848.5,3848.5,0
2004-02-03,3854.60009765625,3854.60009765625,3854.60009765625,3854.60009765625,0
2004-02-04,3854.60009765625,3854.60009765625,3854.60009765625,3854.60009765625,0
2004-02-05,3852.800048828125,3852.800048828125,3852.800048828125,3852.800048828125,0
2004-02-06,3853.800048828125,3853.800048828125,3853.800048828125,3853.800048828125,0
2004-02-09,3856.5,3856.5,3856.5,3874.10009765625,0
2004-02-10,3855.0,3855.0,3855.0,3855.0,0
2004-02-11,3853.5,3853.5,3853.5,3853.5,0
2004-02-12,3855.699951171875,3855.699951171875,3855.699951171875,3855.699951171875,0
2004-02-13,3856.5,3856.5,3856.5,3856.5,0
2004-02-16,3855.89990234375,3855.89990234375,3855.89990234375,3855.89990234375,0
2004-02-17,3858.10009765625,3858.10009765625,3858.10009765625,3858.10009765625,0
2004-02-18,3859.199951171875,3859.199951171875,3859.199951171875,3859.199951171875,0
2004-02-19,3855.60009765625,3855.60009765625,3855.60009765625,3855.60009765625,0
2004-02-20,3853.800048828125,3853.800048828125,3853.800048828125,3853.800048828125,0
2004-02-23,3854.300048828125,3854.300048828125,3854.300048828125,3854.300048828125,0
2004-02-24,3853.699951171875,3853.699951171875,3853.699951171875,3853.699951171875,0
2004-02-25,3859.300048828125,3859.300048828125,3859.300048828125,3859.300048828125,0
2004-02-26,3852.10009765625,3852.10009765625,3852.10009765625,3852.10009765625,0
2004-02-27,3851.800048828125,3851.800048828125,3851.800048828125,3851.800048828125,0
2004-03-01,3854.60009765625,3854.60009765625,3854.60009765625,3854.60009765625,0
2004-03-02,3855.199951171875,3855.199951171875,3855.199951171875,3855.199951171875,0
2004-03-03,3857.89990234375,3857.89990234375,3857.89990234375,3857.89990234375,0
2004-03-04,3856.0,3856.0,3856.0,3856.0,0
2004-03-05,3851.0,3851.0,3851.0,3851.0,0
2004-03-08,3855.300048828125,3855.300048828125,3855.300048828125,3855.300048828125,0
2004-03-09,3851.39990234375,3851.39990234375,3851.39990234375,3851.39990234375,0
